,Datum,Temperatur,Windgeschwindigkeit,bewoelkung_time,wettercode_knn,temp_category,wettercode_agg,Umsatz,KielerWoche,Warengruppe,Wochentag,is_holiday,id
4474,2015-09-19,15.25,7,7,61,medium,3,166.13465629308,0.0,3.0,5.0,0.0,1509193.0
4475,2015-09-19,15.25,7,7,61,medium,3,76.9847906238951,0.0,4.0,5.0,0.0,1509194.0
4476,2015-09-19,15.25,7,7,61,medium,3,428.872661572212,0.0,5.0,5.0,0.0,1509195.0
4477,2015-09-20,15.625,15,3,21,medium,2,78.983124398745,0.0,1.0,6.0,0.0,1509201.0
4478,2015-09-20,15.625,15,3,21,medium,2,513.530323638994,0.0,2.0,6.0,0.0,1509202.0
4479,2015-09-20,15.625,15,3,21,medium,2,163.752648797866,0.0,3.0,6.0,0.0,1509203.0
4480,2015-09-20,15.625,15,3,21,medium,2,135.071628146581,0.0,4.0,6.0,0.0,1509204.0
4481,2015-09-20,15.625,15,3,21,medium,2,312.290301376533,0.0,5.0,6.0,0.0,1509205.0
4482,2015-09-21,13.375,6,7,61,low,3,121.131518972434,0.0,1.0,0.0,0.0,1509211.0
4483,2015-09-21,13.375,6,7,61,low,3,341.999724265438,0.0,2.0,0.0,0.0,1509212.0
4484,2015-09-21,13.375,6,7,61,low,3,115.796286729832,0.0,3.0,0.0,0.0,1509213.0
4485,2015-09-21,13.375,6,7,61,low,3,97.6919272101571,0.0,4.0,0.0,0.0,1509214.0
4486,2015-09-21,13.375,6,7,61,low,3,253.439662740014,0.0,5.0,0.0,0.0,1509215.0
4487,2015-09-22,14.25,7,7,61,medium,3,95.7635024410138,0.0,1.0,1.0,0.0,1509221.0
4488,2015-09-22,14.25,7,7,61,medium,3,341.945995080269,0.0,2.0,1.0,0.0,1509222.0
4489,2015-09-22,14.25,7,7,61,medium,3,125.429354816316,0.0,3.0,1.0,0.0,1509223.0
4490,2015-09-22,14.25,7,7,61,medium,3,69.0212668968983,0.0,4.0,1.0,0.0,1509224.0
4491,2015-09-22,14.25,7,7,61,medium,3,203.366891249052,0.0,5.0,1.0,0.0,1509225.0
4492,2015-09-23,14.0,5,7,20,medium,2,113.985638571579,0.0,1.0,2.0,0.0,1509231.0
4493,2015-09-23,14.0,5,7,20,medium,2,330.659883041061,0.0,2.0,2.0,0.0,1509232.0
4494,2015-09-23,14.0,5,7,20,medium,2,114.689141036828,0.0,3.0,2.0,0.0,1509233.0
4495,2015-09-23,14.0,5,7,20,medium,2,70.0238513998215,0.0,4.0,2.0,0.0,1509234.0
4496,2015-09-23,14.0,5,7,20,medium,2,275.543754197184,0.0,5.0,2.0,0.0,1509235.0
4497,2015-09-24,16.0,11,3,0,medium,1,114.429804827026,0.0,1.0,3.0,0.0,1509241.0
4498,2015-09-24,16.0,11,3,0,medium,1,331.504415119153,0.0,2.0,3.0,0.0,1509242.0
4499,2015-09-24,16.0,11,3,0,medium,1,111.820297518484,0.0,3.0,3.0,0.0,1509243.0
4500,2015-09-24,16.0,11,3,0,medium,1,80.7725892781173,0.0,4.0,3.0,0.0,1509244.0
4501,2015-09-24,16.0,11,3,0,medium,1,213.812725299209,0.0,5.0,3.0,0.0,1509245.0
4502,2015-09-25,14.875,8,4,61,medium,3,106.295868104001,0.0,1.0,4.0,0.0,1509251.0
4503,2015-09-25,14.875,8,4,61,medium,3,345.480200670974,0.0,2.0,4.0,0.0,1509252.0
4504,2015-09-25,14.875,8,4,61,medium,3,100.188435265973,0.0,3.0,4.0,0.0,1509253.0
4505,2015-09-25,14.875,8,4,61,medium,3,60.674416299411,0.0,4.0,4.0,0.0,1509254.0
4506,2015-09-25,14.875,8,4,61,medium,3,278.025761115064,0.0,5.0,4.0,0.0,1509255.0
4507,2015-09-26,15.25,7,4,21,medium,2,157.874583198782,0.0,1.0,5.0,0.0,1509261.0
4508,2015-09-26,15.25,7,4,21,medium,2,516.867082419223,0.0,2.0,5.0,0.0,1509262.0
4509,2015-09-26,15.25,7,4,21,medium,2,167.256400076095,0.0,3.0,5.0,0.0,1509263.0
4510,2015-09-26,15.25,7,4,21,medium,2,71.1253177682758,0.0,4.0,5.0,0.0,1509264.0
4511,2015-09-26,15.25,7,4,21,medium,2,259.479539645314,0.0,5.0,5.0,0.0,1509265.0
4512,2015-09-27,15.25,8,1,4,medium,2,68.6546901854519,0.0,1.0,6.0,0.0,1509271.0
4513,2015-09-27,15.25,8,1,4,medium,2,474.080062196284,0.0,2.0,6.0,0.0,1509272.0
4514,2015-09-27,15.25,8,1,4,medium,2,190.353191223696,0.0,3.0,6.0,0.0,1509273.0
4515,2015-09-27,15.25,8,1,4,medium,2,111.59297636216,0.0,4.0,6.0,0.0,1509274.0
4516,2015-09-27,15.25,8,1,4,medium,2,282.790580820186,0.0,5.0,6.0,0.0,1509275.0
4517,2015-09-28,14.625,7,2,0,medium,1,110.384754268745,0.0,1.0,0.0,0.0,1509281.0
4518,2015-09-28,14.625,7,2,0,medium,1,337.127014231803,0.0,2.0,0.0,0.0,1509282.0
4519,2015-09-28,14.625,7,2,0,medium,1,119.037376448422,0.0,3.0,0.0,0.0,1509283.0
4520,2015-09-28,14.625,7,2,0,medium,1,68.1313704676534,0.0,4.0,0.0,0.0,1509284.0
4521,2015-09-28,14.625,7,2,0,medium,1,248.782545827885,0.0,5.0,0.0,0.0,1509285.0
4522,2015-09-29,15.625,9,2,0,medium,1,107.172499358255,0.0,1.0,1.0,0.0,1509291.0
4523,2015-09-29,15.625,9,2,0,medium,1,331.727598762738,0.0,2.0,1.0,0.0,1509292.0
4524,2015-09-29,15.625,9,2,0,medium,1,113.547561893099,0.0,3.0,1.0,0.0,1509293.0
4525,2015-09-29,15.625,9,2,0,medium,1,81.1052131900459,0.0,4.0,1.0,0.0,1509294.0
4526,2015-09-29,15.625,9,2,0,medium,1,243.885310409177,0.0,5.0,1.0,0.0,1509295.0
4527,2015-09-30,15.375,6,0,0,medium,1,115.168250758514,0.0,1.0,2.0,0.0,1509301.0
4528,2015-09-30,15.375,6,0,0,medium,1,314.143853841003,0.0,2.0,2.0,0.0,1509302.0
4529,2015-09-30,15.375,6,0,0,medium,1,112.433351295931,0.0,3.0,2.0,0.0,1509303.0
4530,2015-09-30,15.375,6,0,0,medium,1,100.378339103544,0.0,4.0,2.0,0.0,1509304.0
4531,2015-09-30,15.375,6,0,0,medium,1,237.220772688072,0.0,5.0,2.0,0.0,1509305.0
4532,2015-10-01,14.75,9,1,0,medium,1,111.736624736966,0.0,1.0,3.0,0.0,1510011.0
4533,2015-10-01,14.75,9,1,0,medium,1,335.045744545908,0.0,2.0,3.0,0.0,1510012.0
4534,2015-10-01,14.75,9,1,0,medium,1,112.890899599301,0.0,3.0,3.0,0.0,1510013.0
4535,2015-10-01,14.75,9,1,0,medium,1,61.2824323616014,0.0,4.0,3.0,0.0,1510014.0
4536,2015-10-01,14.75,9,1,0,medium,1,222.946056290178,0.0,5.0,3.0,0.0,1510015.0
4537,2015-10-02,15.375,7,2,10,medium,2,135.233441535145,0.0,1.0,4.0,0.0,1510021.0
4538,2015-10-02,15.375,7,2,10,medium,2,354.775507335419,0.0,2.0,4.0,0.0,1510022.0
4539,2015-10-02,15.375,7,2,10,medium,2,106.535577201219,0.0,3.0,4.0,0.0,1510023.0
4540,2015-10-02,15.375,7,2,10,medium,2,76.7982788438422,0.0,4.0,4.0,0.0,1510024.0
4541,2015-10-02,15.375,7,2,10,medium,2,240.119361604335,0.0,5.0,4.0,0.0,1510025.0
4542,2015-10-03,14.375,9,2,0,medium,1,59.6051413782784,0.0,1.0,5.0,1.0,1510031.0
4543,2015-10-03,14.375,9,2,0,medium,1,473.947428461761,0.0,2.0,5.0,1.0,1510032.0
4544,2015-10-03,14.375,9,2,0,medium,1,186.550257735195,0.0,3.0,5.0,1.0,1510033.0
4545,2015-10-03,14.375,9,2,0,medium,1,85.6518051480984,0.0,4.0,5.0,1.0,1510034.0
4546,2015-10-03,14.375,9,2,0,medium,1,295.846113974453,0.0,5.0,5.0,1.0,1510035.0
4547,2015-10-04,15.625,7,6,45,medium,2,56.1124326265758,0.0,1.0,6.0,0.0,1510041.0
4548,2015-10-04,15.625,7,6,45,medium,2,523.195446240805,0.0,2.0,6.0,0.0,1510042.0
4549,2015-10-04,15.625,7,6,45,medium,2,182.177089433129,0.0,3.0,6.0,0.0,1510043.0
4550,2015-10-04,15.625,7,6,45,medium,2,105.504689154874,0.0,4.0,6.0,0.0,1510044.0
4551,2015-10-04,15.625,7,6,45,medium,2,315.602900601372,0.0,5.0,6.0,0.0,1510045.0
4552,2015-10-05,16.5,5,0,10,medium,2,160.729447285732,0.0,1.0,0.0,0.0,1510051.0
4553,2015-10-05,16.5,5,0,10,medium,2,377.265838211666,0.0,2.0,0.0,0.0,1510052.0
4554,2015-10-05,16.5,5,0,10,medium,2,139.507902526703,0.0,3.0,0.0,0.0,1510053.0
4555,2015-10-05,16.5,5,0,10,medium,2,65.7278859423288,0.0,4.0,0.0,0.0,1510054.0
4556,2015-10-05,16.5,5,0,10,medium,2,327.12246547276,0.0,5.0,0.0,0.0,1510055.0
4557,2015-10-06,14.875,14,7,10,medium,2,174.298357024457,0.0,1.0,1.0,0.0,1510061.0
4558,2015-10-06,14.875,14,7,10,medium,2,354.961577916475,0.0,2.0,1.0,0.0,1510062.0
4559,2015-10-06,14.875,14,7,10,medium,2,191.047872542633,0.0,3.0,1.0,0.0,1510063.0
4560,2015-10-06,14.875,14,7,10,medium,2,48.5210229032399,0.0,4.0,1.0,0.0,1510064.0
4561,2015-10-06,14.875,14,7,10,medium,2,262.096918376241,0.0,5.0,1.0,0.0,1510065.0
4562,2015-10-07,13.0,7,8,63,medium,3,162.817648369254,0.0,1.0,2.0,0.0,1510071.0
4563,2015-10-07,13.0,7,8,63,medium,3,360.31000218759,0.0,2.0,2.0,0.0,1510072.0
4564,2015-10-07,13.0,7,8,63,medium,3,142.58488565143,0.0,3.0,2.0,0.0,1510073.0
4565,2015-10-07,13.0,7,8,63,medium,3,86.7842751324009,0.0,4.0,2.0,0.0,1510074.0
4566,2015-10-07,13.0,7,8,63,medium,3,266.700728724313,0.0,5.0,2.0,0.0,1510075.0
4567,2015-10-08,11.875,5,7,10,medium,2,126.317035048177,0.0,1.0,3.0,0.0,1510081.0
4568,2015-10-08,11.875,5,7,10,medium,2,322.607112704729,0.0,2.0,3.0,0.0,1510082.0
4569,2015-10-08,11.875,5,7,10,medium,2,137.799493823338,0.0,3.0,3.0,0.0,1510083.0
4570,2015-10-08,11.875,5,7,10,medium,2,43.1746483077413,0.0,4.0,3.0,0.0,1510084.0
4571,2015-10-08,11.875,5,7,10,medium,2,279.232059857983,0.0,5.0,3.0,0.0,1510085.0
4572,2015-10-09,11.125,7,7,21,medium,2,149.251607689849,0.0,1.0,4.0,0.0,1510091.0
4573,2015-10-09,11.125,7,7,21,medium,2,368.419818568006,0.0,2.0,4.0,0.0,1510092.0
4574,2015-10-09,11.125,7,7,21,medium,2,124.479675740188,0.0,3.0,4.0,0.0,1510093.0
4575,2015-10-09,11.125,7,7,21,medium,2,59.5202307127551,0.0,4.0,4.0,0.0,1510094.0
4576,2015-10-09,11.125,7,7,21,medium,2,347.187545236976,0.0,5.0,4.0,0.0,1510095.0
4577,2015-10-10,9.75,14,1,0,medium,1,142.819418608991,0.0,1.0,5.0,0.0,1510101.0
4578,2015-10-10,9.75,14,1,0,medium,1,443.62330984219,0.0,2.0,5.0,0.0,1510102.0
4579,2015-10-10,9.75,14,1,0,medium,1,233.976547760918,0.0,3.0,5.0,0.0,1510103.0
4580,2015-10-10,9.75,14,1,0,medium,1,72.0981136423241,0.0,4.0,5.0,0.0,1510104.0
4581,2015-10-10,9.75,14,1,0,medium,1,308.712885369114,0.0,5.0,5.0,0.0,1510105.0
4582,2015-10-11,10.25,13,0,5,medium,2,86.9624118426862,0.0,1.0,6.0,0.0,1510111.0
4583,2015-10-11,10.25,13,0,5,medium,2,557.722976595955,0.0,2.0,6.0,0.0,1510112.0
4584,2015-10-11,10.25,13,0,5,medium,2,195.713839682979,0.0,3.0,6.0,0.0,1510113.0
4585,2015-10-11,10.25,13,0,5,medium,2,111.582429188677,0.0,4.0,6.0,0.0,1510114.0
4586,2015-10-11,10.25,13,0,5,medium,2,331.335033797055,0.0,5.0,6.0,0.0,1510115.0
4587,2015-10-12,8.625,12,0,5,low,2,192.294672820891,0.0,1.0,0.0,0.0,1510121.0
4588,2015-10-12,8.625,12,0,5,low,2,377.926547877883,0.0,2.0,0.0,0.0,1510122.0
4589,2015-10-12,8.625,12,0,5,low,2,161.493041485522,0.0,3.0,0.0,0.0,1510123.0
4590,2015-10-12,8.625,12,0,5,low,2,106.581056613366,0.0,4.0,0.0,0.0,1510124.0
4591,2015-10-12,8.625,12,0,5,low,2,269.147103600176,0.0,5.0,0.0,0.0,1510125.0
4592,2015-10-13,7.75,10,7,61,low,3,121.893907688931,0.0,1.0,1.0,0.0,1510131.0
4593,2015-10-13,7.75,10,7,61,low,3,346.374494406459,0.0,2.0,1.0,0.0,1510132.0
4594,2015-10-13,7.75,10,7,61,low,3,131.657171786547,0.0,3.0,1.0,0.0,1510133.0
4595,2015-10-13,7.75,10,7,61,low,3,65.4802693489601,0.0,4.0,1.0,0.0,1510134.0
4596,2015-10-13,7.75,10,7,61,low,3,272.220923076483,0.0,5.0,1.0,0.0,1510135.0
4597,2015-10-14,9.0,11,7,61,low,3,111.050169347629,0.0,1.0,2.0,0.0,1510141.0
4598,2015-10-14,9.0,11,7,61,low,3,372.052820131498,0.0,2.0,2.0,0.0,1510142.0
4599,2015-10-14,9.0,11,7,61,low,3,149.540622596632,0.0,3.0,2.0,0.0,1510143.0
4600,2015-10-14,9.0,11,7,61,low,3,83.1926451817242,0.0,4.0,2.0,0.0,1510144.0
4601,2015-10-14,9.0,11,7,61,low,3,263.746738771341,0.0,5.0,2.0,0.0,1510145.0
4602,2015-10-15,10.375,16,7,61,medium,3,137.955865633247,0.0,1.0,3.0,0.0,1510151.0
4603,2015-10-15,10.375,16,7,61,medium,3,345.970837991214,0.0,2.0,3.0,0.0,1510152.0
4604,2015-10-15,10.375,16,7,61,medium,3,169.665617959777,0.0,3.0,3.0,0.0,1510153.0
4605,2015-10-15,10.375,16,7,61,medium,3,65.7691467548743,0.0,4.0,3.0,0.0,1510154.0
4606,2015-10-15,10.375,16,7,61,medium,3,310.684718902134,0.0,5.0,3.0,0.0,1510155.0
4607,2015-10-16,10.0,14,7,61,low,3,152.38092597735,0.0,1.0,4.0,0.0,1510161.0
4608,2015-10-16,10.0,14,7,61,low,3,384.203133289552,0.0,2.0,4.0,0.0,1510162.0
4609,2015-10-16,10.0,14,7,61,low,3,174.421588441303,0.0,3.0,4.0,0.0,1510163.0
4610,2015-10-16,10.0,14,7,61,low,3,65.4008404511067,0.0,4.0,4.0,0.0,1510164.0
4611,2015-10-16,10.0,14,7,61,low,3,363.015662857092,0.0,5.0,4.0,0.0,1510165.0
4612,2015-10-17,10.75,9,7,61,medium,3,156.794820766382,0.0,1.0,5.0,0.0,1510171.0
4613,2015-10-17,10.75,9,7,61,medium,3,521.130431805683,0.0,2.0,5.0,0.0,1510172.0
4614,2015-10-17,10.75,9,7,61,medium,3,212.154857012886,0.0,3.0,5.0,0.0,1510173.0
4615,2015-10-17,10.75,9,7,61,medium,3,93.668537101903,0.0,4.0,5.0,0.0,1510174.0
4616,2015-10-17,10.75,9,7,61,medium,3,345.918371834577,0.0,5.0,5.0,0.0,1510175.0
4617,2015-10-18,11.125,10,8,61,medium,3,23.1084060436499,0.0,1.0,6.0,0.0,1510181.0
4618,2015-10-18,11.125,10,8,61,medium,3,453.288658341532,0.0,2.0,6.0,0.0,1510182.0
4619,2015-10-18,11.125,10,8,61,medium,3,146.242887178944,0.0,3.0,6.0,0.0,1510183.0
4620,2015-10-18,11.125,10,8,61,medium,3,99.5938829458216,0.0,4.0,6.0,0.0,1510184.0
4621,2015-10-18,11.125,10,8,61,medium,3,243.176440210657,0.0,5.0,6.0,0.0,1510185.0
4622,2015-10-19,9.25,7,6,0,medium,1,110.888803557782,0.0,1.0,0.0,0.0,1510191.0
4623,2015-10-19,9.25,7,6,0,medium,1,398.122768822511,0.0,2.0,0.0,0.0,1510192.0
4624,2015-10-19,9.25,7,6,0,medium,1,164.789975134135,0.0,3.0,0.0,0.0,1510193.0
4625,2015-10-19,9.25,7,6,0,medium,1,86.0278054419965,0.0,4.0,0.0,0.0,1510194.0
4626,2015-10-19,9.25,7,6,0,medium,1,227.854038067664,0.0,5.0,0.0,0.0,1510195.0
4627,2015-10-20,10.25,8,7,20,low,2,100.850948230594,0.0,1.0,1.0,0.0,1510201.0
4628,2015-10-20,10.25,8,7,20,low,2,366.38967283357,0.0,2.0,1.0,0.0,1510202.0
4629,2015-10-20,10.25,8,7,20,low,2,174.702791385283,0.0,3.0,1.0,0.0,1510203.0
4630,2015-10-20,10.25,8,7,20,low,2,66.8568994799939,0.0,4.0,1.0,0.0,1510204.0
4631,2015-10-20,10.25,8,7,20,low,2,262.531392320433,0.0,5.0,1.0,0.0,1510205.0
4632,2015-10-21,11.25,7,7,41,medium,2,112.590628824215,0.0,1.0,2.0,0.0,1510211.0
4633,2015-10-21,11.25,7,7,41,medium,2,394.596128794788,0.0,2.0,2.0,0.0,1510212.0
4634,2015-10-21,11.25,7,7,41,medium,2,165.749350293937,0.0,3.0,2.0,0.0,1510213.0
4635,2015-10-21,11.25,7,7,41,medium,2,75.6840135610605,0.0,4.0,2.0,0.0,1510214.0
4636,2015-10-21,11.25,7,7,41,medium,2,301.570247693155,0.0,5.0,2.0,0.0,1510215.0
4637,2015-10-22,12.25,10,7,61,medium,3,120.599207022792,0.0,1.0,3.0,0.0,1510221.0
4638,2015-10-22,12.25,10,7,61,medium,3,409.101520904092,0.0,2.0,3.0,0.0,1510222.0
4639,2015-10-22,12.25,10,7,61,medium,3,151.870037627303,0.0,3.0,3.0,0.0,1510223.0
4640,2015-10-22,12.25,10,7,61,medium,3,69.3973840238944,0.0,4.0,3.0,0.0,1510224.0
4641,2015-10-22,12.25,10,7,61,medium,3,235.619116982939,0.0,5.0,3.0,0.0,1510225.0
4642,2015-10-23,13.375,15,1,7,medium,2,170.601696726685,0.0,1.0,4.0,0.0,1510231.0
4643,2015-10-23,13.375,15,1,7,medium,2,430.883786231859,0.0,2.0,4.0,0.0,1510232.0
4644,2015-10-23,13.375,15,1,7,medium,2,164.815142324401,0.0,3.0,4.0,0.0,1510233.0
4645,2015-10-23,13.375,15,1,7,medium,2,94.9053042162935,0.0,4.0,4.0,0.0,1510234.0
4646,2015-10-23,13.375,15,1,7,medium,2,314.630004917689,0.0,5.0,4.0,0.0,1510235.0
4647,2015-10-24,12.375,6,8,41,medium,2,156.651794474863,0.0,1.0,5.0,0.0,1510241.0
4648,2015-10-24,12.375,6,8,41,medium,2,463.36098285518,0.0,2.0,5.0,0.0,1510242.0
4649,2015-10-24,12.375,6,8,41,medium,2,217.934551959575,0.0,3.0,5.0,0.0,1510243.0
4650,2015-10-24,12.375,6,8,41,medium,2,77.3960026896757,0.0,4.0,5.0,0.0,1510244.0
4651,2015-10-24,12.375,6,8,41,medium,2,445.925332158702,0.0,5.0,5.0,0.0,1510245.0
4652,2015-10-25,12.25,15,2,6,medium,2,61.41483523667,0.0,1.0,6.0,0.0,1510251.0
4653,2015-10-25,12.25,15,2,6,medium,2,384.851426907233,0.0,2.0,6.0,0.0,1510252.0
4654,2015-10-25,12.25,15,2,6,medium,2,140.919377891528,0.0,3.0,6.0,0.0,1510253.0
4655,2015-10-25,12.25,15,2,6,medium,2,164.465398484012,0.0,4.0,6.0,0.0,1510254.0
4656,2015-10-25,12.25,15,2,6,medium,2,284.147344008604,0.0,5.0,6.0,0.0,1510255.0
4657,2015-10-26,11.375,6,0,0,medium,1,133.31507822802,0.0,1.0,0.0,0.0,1510261.0
4658,2015-10-26,11.375,6,0,0,medium,1,328.738163480579,0.0,2.0,0.0,0.0,1510262.0
4659,2015-10-26,11.375,6,0,0,medium,1,152.91652558933,0.0,3.0,0.0,0.0,1510263.0
4660,2015-10-26,11.375,6,0,0,medium,1,105.127878600437,0.0,4.0,0.0,0.0,1510264.0
4661,2015-10-26,11.375,6,0,0,medium,1,266.180304496627,0.0,5.0,0.0,0.0,1510265.0
4662,2015-10-27,10.75,10,0,3,medium,1,83.2407894196966,0.0,1.0,1.0,0.0,1510271.0
4663,2015-10-27,10.75,10,0,3,medium,1,331.472015657754,0.0,2.0,1.0,0.0,1510272.0
4664,2015-10-27,10.75,10,0,3,medium,1,136.695525031235,0.0,3.0,1.0,0.0,1510273.0
4665,2015-10-27,10.75,10,0,3,medium,1,71.6933322093038,0.0,4.0,1.0,0.0,1510274.0
4666,2015-10-27,10.75,10,0,3,medium,1,268.245180136677,0.0,5.0,1.0,0.0,1510275.0
4667,2015-10-28,11.25,10,1,5,medium,2,90.9366155404553,0.0,1.0,2.0,0.0,1510281.0
4668,2015-10-28,11.25,10,1,5,medium,2,304.006515491702,0.0,2.0,2.0,0.0,1510282.0
4669,2015-10-28,11.25,10,1,5,medium,2,125.686864454041,0.0,3.0,2.0,0.0,1510283.0
4670,2015-10-28,11.25,10,1,5,medium,2,93.0763627109901,0.0,4.0,2.0,0.0,1510284.0
4671,2015-10-28,11.25,10,1,5,medium,2,268.433974874423,0.0,5.0,2.0,0.0,1510285.0
4672,2015-10-29,10.5,4,2,10,medium,2,149.468634696244,0.0,1.0,3.0,0.0,1510291.0
4673,2015-10-29,10.5,4,2,10,medium,2,306.427920731397,0.0,2.0,3.0,0.0,1510292.0
4674,2015-10-29,10.5,4,2,10,medium,2,138.876054421526,0.0,3.0,3.0,0.0,1510293.0
4675,2015-10-29,10.5,4,2,10,medium,2,50.5568179471073,0.0,4.0,3.0,0.0,1510294.0
4676,2015-10-29,10.5,4,2,10,medium,2,253.472553756336,0.0,5.0,3.0,0.0,1510295.0
4677,2015-10-30,11.375,5,7,10,medium,2,105.50955151958,0.0,1.0,4.0,0.0,1510301.0
4678,2015-10-30,11.375,5,7,10,medium,2,337.09962010326,0.0,2.0,4.0,0.0,1510302.0
4679,2015-10-30,11.375,5,7,10,medium,2,114.725405718415,0.0,3.0,4.0,0.0,1510303.0
4680,2015-10-30,11.375,5,7,10,medium,2,103.785774478902,0.0,4.0,4.0,0.0,1510304.0
4681,2015-10-30,11.375,5,7,10,medium,2,266.470696782266,0.0,5.0,4.0,0.0,1510305.0
4682,2015-10-31,11.75,9,1,10,medium,2,115.50901951675,0.0,1.0,5.0,0.0,1510311.0
4683,2015-10-31,11.75,9,1,10,medium,2,377.801673947832,0.0,2.0,5.0,0.0,1510312.0
4684,2015-10-31,11.75,9,1,10,medium,2,136.923512006965,0.0,3.0,5.0,0.0,1510313.0
4685,2015-10-31,11.75,9,1,10,medium,2,88.967069025816,0.0,4.0,5.0,0.0,1510314.0
4686,2015-10-31,11.75,9,1,10,medium,2,292.77512121671,0.0,5.0,5.0,0.0,1510315.0
4687,2015-11-01,10.75,6,4,10,medium,2,82.8860192358928,0.0,1.0,6.0,0.0,1511011.0
4688,2015-11-01,10.75,6,4,10,medium,2,469.026184716499,0.0,2.0,6.0,0.0,1511012.0
4689,2015-11-01,10.75,6,4,10,medium,2,131.223394379473,0.0,3.0,6.0,0.0,1511013.0
4690,2015-11-01,10.75,6,4,10,medium,2,121.793668598599,0.0,4.0,6.0,0.0,1511014.0
4691,2015-11-01,10.75,6,4,10,medium,2,307.401617264172,0.0,5.0,6.0,0.0,1511015.0
4692,2015-11-02,9.75,5,8,10,medium,2,122.852345589113,0.0,1.0,0.0,0.0,1511021.0
4693,2015-11-02,9.75,5,8,10,medium,2,285.156333256917,0.0,2.0,0.0,0.0,1511022.0
4694,2015-11-02,9.75,5,8,10,medium,2,116.530394792268,0.0,3.0,0.0,0.0,1511023.0
4695,2015-11-02,9.75,5,8,10,medium,2,72.569221478375,0.0,4.0,0.0,0.0,1511024.0
4696,2015-11-02,9.75,5,8,10,medium,2,222.318691219705,0.0,5.0,0.0,0.0,1511025.0
4697,2015-11-02,9.75,5,8,10,medium,2,54.4785750597986,0.0,6.0,0.0,0.0,1511026.0
4698,2015-11-03,5.125,4,7,45,low,2,84.553670001191,0.0,1.0,1.0,0.0,1511031.0
4699,2015-11-03,5.125,4,7,45,low,2,227.368950308808,0.0,2.0,1.0,0.0,1511032.0
4700,2015-11-03,5.125,4,7,45,low,2,85.7476179776816,0.0,3.0,1.0,0.0,1511033.0
4701,2015-11-03,5.125,4,7,45,low,2,80.5712306131707,0.0,4.0,1.0,0.0,1511034.0
4702,2015-11-03,5.125,4,7,45,low,2,241.436093425533,0.0,5.0,1.0,0.0,1511035.0
4703,2015-11-03,5.125,4,7,45,low,2,36.928264442632,0.0,6.0,1.0,0.0,1511036.0
4704,2015-11-04,8.0,4,1,10,medium,2,98.2032297845558,0.0,1.0,2.0,0.0,1511041.0
4705,2015-11-04,8.0,4,1,10,medium,2,256.059850846365,0.0,2.0,2.0,0.0,1511042.0
4706,2015-11-04,8.0,4,1,10,medium,2,108.360227858153,0.0,3.0,2.0,0.0,1511043.0
4707,2015-11-04,8.0,4,1,10,medium,2,233.555949277467,0.0,5.0,2.0,0.0,1511045.0
4708,2015-11-05,13.375,5,6,61,high,3,95.5565289254052,0.0,1.0,3.0,0.0,1511051.0
4709,2015-11-05,13.375,5,6,61,high,3,274.749839438109,0.0,2.0,3.0,0.0,1511052.0
4710,2015-11-05,13.375,5,6,61,high,3,104.659179850674,0.0,3.0,3.0,0.0,1511053.0
4711,2015-11-05,13.375,5,6,61,high,3,76.1809477344347,0.0,4.0,3.0,0.0,1511054.0
4712,2015-11-05,13.375,5,6,61,high,3,257.036598432519,0.0,5.0,3.0,0.0,1511055.0
4713,2015-11-05,13.375,5,6,61,high,3,36.0121444084611,0.0,6.0,3.0,0.0,1511056.0
4714,2015-11-06,13.75,6,8,61,high,3,70.8871682954291,0.0,1.0,4.0,0.0,1511061.0
4715,2015-11-06,13.75,6,8,61,high,3,246.392025222422,0.0,2.0,4.0,0.0,1511062.0
4716,2015-11-06,13.75,6,8,61,high,3,88.9314287329033,0.0,3.0,4.0,0.0,1511063.0
4717,2015-11-06,13.75,6,8,61,high,3,92.9099539033508,0.0,4.0,4.0,0.0,1511064.0
4718,2015-11-06,13.75,6,8,61,high,3,186.691059920256,0.0,5.0,4.0,0.0,1511065.0
4719,2015-11-06,13.75,6,8,61,high,3,23.4680706670577,0.0,6.0,4.0,0.0,1511066.0
4720,2015-11-07,14.625,9,7,61,high,3,122.555120081886,0.0,1.0,5.0,0.0,1511071.0
4721,2015-11-07,14.625,9,7,61,high,3,350.222831381163,0.0,2.0,5.0,0.0,1511072.0
4722,2015-11-07,14.625,9,7,61,high,3,140.452844524859,0.0,3.0,5.0,0.0,1511073.0
4723,2015-11-07,14.625,9,7,61,high,3,39.7743979611464,0.0,4.0,5.0,0.0,1511074.0
4724,2015-11-07,14.625,9,7,61,high,3,220.614308718135,0.0,5.0,5.0,0.0,1511075.0
4725,2015-11-08,13.0,12,1,4,high,2,84.144949463918,0.0,1.0,6.0,0.0,1511081.0
4726,2015-11-08,13.0,12,1,4,high,2,466.540193942821,0.0,2.0,6.0,0.0,1511082.0
4727,2015-11-08,13.0,12,1,4,high,2,152.607539505512,0.0,3.0,6.0,0.0,1511083.0
4728,2015-11-08,13.0,12,1,4,high,2,127.539249835881,0.0,4.0,6.0,0.0,1511084.0
4729,2015-11-08,13.0,12,1,4,high,2,328.254378564049,0.0,5.0,6.0,0.0,1511085.0
4730,2015-11-08,13.0,12,1,4,high,2,51.4981525226917,0.0,6.0,6.0,0.0,1511086.0
